"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Nhlrc3",291.245230716019,0.0680917342167131,0.11840716346094,0.162514578033179,0.347220327060623,FALSE,"ns"
"Nhlrc4",42.0806283307911,0.000246171690122291,0.0930746352377602,0.996688461841071,0.998350488215386,FALSE,"ns"
"Nhp2",1374.42594051726,-0.199035109942905,0.106956922771715,0.00827119374240544,0.0586678919627291,FALSE,"ns"
"Nhp2l1",3938.50710908865,-0.160636309785522,0.133669546054439,0.0322457862804824,0.128669126509338,FALSE,"ns"
"Nhs",38.115498181717,0.00725046825059939,0.101090890319981,0.798650860904139,0.892155942436746,FALSE,"ns"
"Nhsl1",1873.62866668292,0.0130568475662651,0.0799890740995639,0.805372147043348,0.896666348988059,FALSE,"ns"
"Nhsl2",33.42999796094,-0.0653808811200289,0.130935626771859,0.041767969311979,0.149798034359592,FALSE,"ns"
"Nicn1",1193.9921902929,-0.0407631522647178,0.0603842832394263,0.411062175069215,0.609987238513757,FALSE,"ns"
"Nid1",20894.73178553,0.0453834635677249,0.116053157486444,0.089527404961521,0.239421442760649,FALSE,"ns"
"Nid2",20878.9198741529,-0.0545858493444395,0.0908423248916997,0.323350922885105,0.530436294366257,FALSE,"ns"
"Nif3l1",1349.12983282565,-0.0440328606775205,0.0517552837788035,0.323205785007757,0.530264546173888,FALSE,"ns"
"Nifk",2728.58353006633,-0.149026947363424,0.0644439390975008,0.0061346562260946,0.049837430258087,FALSE,"ns"
"Nim1k",28.6410943393563,0.0311726847229744,0.10407353946162,0.385231553155963,0.587151450139119,FALSE,"ns"
"Nin",1103.73310759275,-0.000135125567824594,0.0943290245217127,0.97054698148916,0.984629088226807,FALSE,"ns"
"Ninj1",931.951046934303,0.078834476697099,0.0905878166558832,0.182988689821733,0.373381217077896,FALSE,"ns"
"Ninl",572.508787901486,0.167904297071927,0.0714026368395473,0.00415707503573833,0.0398738609133877,FALSE,"ns"
"Nip7",1749.15315445518,-0.140223939808467,0.0669430848123306,0.0112723672933774,0.0693966378701362,FALSE,"ns"
"Nipa1",284.123217024782,-0.0313377782645746,0.0683701891316222,0.556225313022751,0.728562921555233,FALSE,"ns"
"Nipa2",1090.13651732237,0.0285101184511988,0.0438078843642422,0.473658230901412,0.664662534629635,FALSE,"ns"
"Nipal1",65.8824138545635,0.00197870334931259,0.092380040217773,0.95677021974427,0.979120698095122,FALSE,"ns"
"Nipal3",224.111860902308,0.0636027162572122,0.087474582641273,0.245963746522938,0.44842556234827,FALSE,"ns"
"Nipal4",17.9976649336881,-0.0536252710964044,0.119075837834475,0.106868411196938,0.267488276722107,FALSE,"ns"
"Nipbl",1488.0567914211,0.361493794087363,0.17962534283998,0.00254196948534054,0.031509911851614,FALSE,"ns"
"Nipsnap1",392.494340582577,0.0431272225109246,0.0721826855569944,0.422798599894645,0.620959543516344,FALSE,"ns"
"Nipsnap3b",1021.3423638977,0.316208394260235,0.131409316212861,0.00112921177738415,0.020818524133156,FALSE,"ns"
"Nisch",20930.4480660747,-0.00575769435709828,0.037159661458515,0.858656970648699,0.928400280295682,FALSE,"ns"
"Nit1",692.098445475184,-0.0554450837601258,0.0625441621388591,0.274945971588339,0.480678877262173,FALSE,"ns"
"Nit2",756.65256136956,-0.0573142633124636,0.0711497770592863,0.289426534071797,0.495490366203082,FALSE,"ns"
"Nkain1",2649.53265144512,-0.00818899281050186,0.0576448184436755,0.936906536270565,0.969446178969723,FALSE,"ns"
"Nkain2",14.4242178363374,0.00452938141823327,0.101665953252665,0.86634566280131,0.932790633162323,FALSE,"ns"
"Nkap",688.205313824745,0.0255601129193997,0.0854558665814582,0.617958407440761,0.77396796622058,FALSE,"ns"
"Nkapl",4.80362725834728,-0.0222613786172677,0.106523212258843,0.258703736232516,NA,FALSE,NA
"Nkd2",1476.77143304419,-0.0377142421858053,0.103172162153354,0.47028144705144,0.661126871849307,FALSE,"ns"
"Nkiras1",526.929652368276,-0.0312744694898479,0.0651291506971056,0.534058432404617,0.712005507441722,FALSE,"ns"
"Nkiras2",486.081317113331,-0.0140810500452796,0.0601880351039971,0.780590805804968,0.881054253240832,FALSE,"ns"
"Nkrf",472.618333437353,-0.0195497311931872,0.0888367688962761,0.714106467191765,0.839236712182344,FALSE,"ns"
"Nktr",2169.65122048288,0.112375955533005,0.151362233391768,0.0814117347478736,0.225317584106584,FALSE,"ns"
"Nkx2-5",12.5525820425318,-0.0386415944130905,0.109473820323666,0.231570706226401,0.430903749175128,FALSE,"ns"
"Nkx3-2",12.3050952215786,-0.018802876798756,0.103894904578963,0.46730092687071,0.658490032576975,FALSE,"ns"
"Nkx6-3",5.7050885345216,0.0295007542910664,0.108730221382477,0.177241483027088,NA,FALSE,NA
"Nle1",593.208527964339,-0.0623308379266631,0.0756544122495123,0.255994710662501,0.459997621790696,FALSE,"ns"
"Nlgn2",2594.19979054683,0.130247933148379,0.0788316784022684,0.0315906337541512,0.127216335928879,FALSE,"ns"
"Nlgn3",9.73641351541655,0.00983213565819255,0.102189235039248,0.711315641322954,NA,FALSE,NA
"Nlk",624.184581818008,0.092486582125511,0.0682714735862382,0.0974796886402102,0.252600891738049,FALSE,"ns"
"Nln",1474.12638780668,0.212360593135202,0.113273137696414,0.00802095454472679,0.0577861296650866,FALSE,"ns"
"Nlrc3",115.070347955061,0.0758422748393208,0.103578149108379,0.206390527759923,0.401989393937627,FALSE,"ns"
"Nlrc5",69.5054899075691,0.129411946629698,0.198207407672541,0.0350291032965602,0.135727787262618,FALSE,"ns"
"Nlrp10",12.0716699195507,-0.00614758910346167,0.100984920549824,0.838656665398818,0.916284029293903,FALSE,"ns"
"Nlrp4e",10.5164924714477,0.00348873455941502,0.102219192449085,0.8854709390175,NA,FALSE,NA
"Nlrx1",567.82992478203,-0.140063571426344,0.0624592691608266,0.00825553568487175,0.0586379083188126,FALSE,"ns"
"Nmb",29.0625018822478,-0.155476625349433,0.24908295086093,0.0245139474112462,0.109772736356741,FALSE,"ns"
"Nmd3",1872.15065521994,-0.0113563184037815,0.069866682695972,0.943136724156286,0.972575659933522,FALSE,"ns"
"Nme1",3375.0567810071,-0.35081542658341,0.0964877442271815,2.20442858133807e-05,0.00462991432596207,FALSE,"ns"
"Nme2",11462.45332214,-0.1202252201621,0.0641297472007195,0.0394586465101487,0.145495436738208,FALSE,"ns"
"Nme3",236.901099809937,0.0657313424800094,0.105236415320644,0.240074498885369,0.441061626647746,FALSE,"ns"
"Nme4",321.585533243075,-0.0575931134209922,0.0763473818643053,0.291768550827093,0.498328675061201,FALSE,"ns"
"Nme5",63.4971542363702,0.0388704027651194,0.0959179670460425,0.428566614880603,0.626322498251724,FALSE,"ns"
"Nme6",402.209787480003,0.0960848199386272,0.11563041048158,0.123321691680265,0.291670022526152,FALSE,"ns"
"Nme7",733.928152830781,-0.0196094250361271,0.0558725560352881,0.677304784779539,0.814455276781853,FALSE,"ns"
"Nmi",107.939322117265,0.0349712046540353,0.0921932716881655,0.489940600714122,0.677933849362977,FALSE,"ns"
"Nmnat1",264.509679854154,-0.0707887679275692,0.082118349653446,0.217273904614439,0.416566082366505,FALSE,"ns"
"Nmnat2",648.663607043607,-0.321056235255623,0.151933039944109,0.00217057986566062,0.0295383638709084,FALSE,"ns"
"Nmnat3",111.355893786277,0.0496786919744249,0.114607570224763,0.153503183347881,0.334563454131885,FALSE,"ns"
"Nmral1",378.932584112592,-0.370633142520954,0.0971595404249966,9.89002068166513e-06,0.00311755210874489,FALSE,"ns"
"Nmrk1",171.950491508999,0.11494522857445,0.0908969801780499,0.0703428718647346,0.205481544793116,FALSE,"ns"
"Nmrk2",313.107202764119,-0.0682415295838083,0.133448214789597,0.0407944566142515,0.148254888867632,FALSE,"ns"
"Nmt1",5361.32865331996,-0.117696129804287,0.055496172885925,0.0135901544826997,0.0773453338179292,FALSE,"ns"
"Nmt2",1552.81484820893,-0.00972097259464393,0.0780185471818818,0.898949579944289,0.950598355382884,FALSE,"ns"
"Nnat",12.1285064565558,-0.0127301700853607,0.102467649987761,0.632538718608225,0.785030542204547,FALSE,"ns"
"Nnmt",313.815963417608,0.0190435451364882,0.0665511635932118,0.71723184465693,0.841349147647928,FALSE,"ns"
"Nnt",2758.77520479527,-0.0776837852900396,0.0558189742240976,0.107886347693592,0.269073755396983,FALSE,"ns"
"Noa1",822.147865273457,-0.0416900300112925,0.0677118505999683,0.426847899064972,0.624785627655718,FALSE,"ns"
"Nob1",1251.04028854842,0.00535318844999561,0.0648590644965338,0.900375972190163,0.951384458647548,FALSE,"ns"
"Noc2l",2182.80284398045,-0.103924434919104,0.0808446549905998,0.0799780236971196,0.222979342274427,FALSE,"ns"
"Noc3l",886.397840054575,0.0680503133397816,0.0828169448082845,0.227637797671862,0.427069223504572,FALSE,"ns"
"Noc4l",1385.41579012659,-0.0447219684204094,0.0548443120465312,0.344368813181313,0.548780247743482,FALSE,"ns"
"Nod1",1107.6121711682,0.0301631431170079,0.0730031715825905,0.516323375134121,0.698301402244311,FALSE,"ns"
"Nod2",558.968563353638,-0.215147674386079,0.192047958695634,0.0185899802486057,0.0933557338260123,FALSE,"ns"
"Nog",25.4781968482411,-0.0162212827666625,0.100699237560243,0.624423463019143,0.77931091253636,FALSE,"ns"
"Nol10",1578.40409648861,-0.102614255062902,0.0743818760474945,0.0780548461295871,0.219625567049602,FALSE,"ns"
"Nol11",2060.87891080455,-0.0644798331131966,0.0630585614188427,0.217472339806994,0.416824633759583,FALSE,"ns"
"Nol12",1548.3164123953,-0.13348330962766,0.0523600877552031,0.0037957045835083,0.0381959159623644,FALSE,"ns"
"Nol3",1155.83870799771,-0.0377982919270818,0.0648274046815795,0.464335901696326,0.655721307812841,FALSE,"ns"
"Nol4",161.5821575311,0.0465868822963468,0.108411990770526,0.278584170738945,0.484134611892518,FALSE,"ns"
"Nol4l",102.131631257685,-0.0985626212298867,0.137660996341336,0.0909745920073228,0.241636302826345,FALSE,"ns"
"Nol6",2171.41632047954,-0.00632199197649682,0.0731177954303252,0.895482869625285,0.949047525600474,FALSE,"ns"
"Nol7",1406.42598379222,-0.0550661352197597,0.0683776251851493,0.299416890303569,0.506182860451316,FALSE,"ns"
"Nol8",390.910326652278,0.212008783186157,0.157642028627387,0.01663718201261,0.0873295280987931,FALSE,"ns"
"Nol9",2190.39942400502,-0.227529796951026,0.0725775102967036,0.000273589633605794,0.0101912138518158,FALSE,"ns"
"Nolc1",3450.73631454806,-0.105178331080796,0.0673548212768211,0.0576295097530255,0.18199380505599,FALSE,"ns"
"Nom1",1632.72745986793,0.0286195558575356,0.0536576422957636,0.534962523584347,0.712457038664756,FALSE,"ns"
"Nomo1",5027.85422605156,0.0439848149038958,0.0682396764462962,0.404316107820998,0.603528324880343,FALSE,"ns"
"Nono",13778.5596015084,-0.186904118788482,0.0506620411021671,2.97961021159682e-05,0.0049099756645898,FALSE,"ns"
"Nop10",1308.21003567171,-0.00638202519663293,0.0721917878245632,0.902212782807249,0.952571500097143,FALSE,"ns"
"Nop14",1684.27551320441,0.153162219186052,0.0672343033555881,0.00644383745540786,0.0514251958096822,FALSE,"ns"
"Nop16",1574.91628494107,-0.144822304998433,0.099073755070756,0.0355322911685732,0.136627390557869,FALSE,"ns"
"Nop2",2885.3616578799,-0.147970707037656,0.0781973387641063,0.014644060469243,0.0811854034148808,FALSE,"ns"
"Nop56",3773.10259106862,-0.19834181559147,0.0922585871779583,0.00507503534966261,0.0442740276146215,FALSE,"ns"
"Nop58",1891.93433857779,-0.0541128717022718,0.104306106091854,0.31641719960648,0.523780118828451,FALSE,"ns"
"Nop9",1606.69295373094,-0.034149849113853,0.0646454075646757,0.549175097451589,0.723274723396005,FALSE,"ns"
"Nos1",142.059067546698,0.126278988700508,0.145011479818001,0.0650473510739668,0.195998060667316,FALSE,"ns"
"Nos2",658.339367171915,1.76514456366297,2.56983289717668,0.00334761723103566,0.0359004723830432,TRUE,"Up"
"Nos3",24.7759840515305,0.0859627761788727,0.140757226722271,0.0704303062650044,0.205628588143268,FALSE,"ns"
"Nosip",1297.32083968553,-0.060783101118224,0.0594762285168179,0.218135356268737,0.417180687193069,FALSE,"ns"
"Notch1",1755.80738879347,-0.132229784712936,0.1618561723261,0.0516007417537869,0.170281156992231,FALSE,"ns"
"Notch2",8160.73606727174,0.165365568050682,0.0699982548989791,0.004344552714601,0.0407480509254995,FALSE,"ns"
"Notch3",5081.0471673859,-0.121254957188311,0.131008217095009,0.0765487689076265,0.216970916108258,FALSE,"ns"
"Notch4",22.8593134567283,-0.011514661925914,0.101188078828202,0.696164102967225,0.8268209889589,FALSE,"ns"
"Notum",59.4262986006906,-0.0243265413876827,0.103713359043421,0.433648176282214,0.629281815855231,FALSE,"ns"
"Nov",842.461181936956,0.077719213085334,0.147135462053846,0.0129862566465522,0.0755438319208487,FALSE,"ns"
"Nova2",6.13253097636162,-0.00634417801676548,0.103549482730681,0.730957253740963,NA,FALSE,NA
"Nox4",337.461036279488,-0.00436327218566018,0.096591142456845,0.909304679180075,0.95617102927331,FALSE,"ns"
"Noxo1",80.8283676371004,0.20004021812479,0.163834683171035,0.0209618959266244,0.100074837103909,FALSE,"ns"
"Noxred1",9.80107856597139,0.0409776285084216,0.11376794413393,0.101288689003044,NA,FALSE,NA
"Npas1",6.85435521153326,0.0074393990339675,0.102750240483888,0.744432059315476,NA,FALSE,NA
"Npas2",76.798938347489,0.867648654751708,0.423955059346682,0.00114203169125655,0.0209529685357976,FALSE,"ns"
"Npas3",16.315608520829,-0.0283614807520645,0.109151530827418,0.114421708784886,0.279012793110207,FALSE,"ns"
"Npas4",36.9408500975489,-0.0720080564743697,0.136372628747374,0.0417400020301113,0.149779667930711,FALSE,"ns"
"Npat",722.423583127598,0.0344862732206844,0.0909957795791771,0.459908545075615,0.652009744209668,FALSE,"ns"
"Npc1",2691.22595192208,0.323155104120472,0.366939738271692,0.00996111110383693,0.0645348938045753,FALSE,"ns"
"Npc1l1",6.85654523783599,0.0623263160623331,0.130423791386902,0.0210824128848409,NA,FALSE,NA
"Npc2",18552.5765326874,0.123179359698151,0.115896036825182,0.0700132369447548,0.204740912096094,FALSE,"ns"
"Npdc1",4850.94715171132,0.127668091857185,0.0988447790575451,0.0568063110357373,0.180375872653195,FALSE,"ns"
"Npepl1",1626.18708802162,-0.109090154639,0.0501310265012588,0.0147515223118959,0.0815438282266354,FALSE,"ns"
"Npepps",6573.54137072344,0.24195964362404,0.0678530310543065,5.33031778860069e-05,0.0062402791825118,FALSE,"ns"
"Npff",29.6923961545396,0.057877284413032,0.122416381872606,0.0906303337310691,0.241288311854168,FALSE,"ns"
"Nphp1",1416.05141679987,0.0312743141540406,0.0434251161737617,0.430346376362467,0.627734084643972,FALSE,"ns"
"Nphp3",487.147437478824,0.0136431802828938,0.0725900261896972,0.796064136429339,0.890637323202978,FALSE,"ns"
"Nphp4",171.614957617505,-0.183188752305164,0.13166071373518,0.021718164417011,0.101790777349122,FALSE,"ns"
"Nphs2",6.73232999180561,-0.0376027074904126,0.112679354233011,0.0851322736766712,NA,FALSE,NA
"Nploc4",5744.71115888456,-0.00392051649312451,0.0551218522678298,0.930760669509288,0.966510960529483,FALSE,"ns"
"Npm1",15560.104207933,0.0781620789012924,0.0705711528788209,0.162781678094172,0.347507874173036,FALSE,"ns"
"Npm2",8.57614138134691,0.019562285008097,0.104555952963866,0.425522652798722,NA,FALSE,NA
"Npm3",1098.1238880714,-0.235741471179565,0.0889045500129014,0.00101916150811955,0.01988335776231,FALSE,"ns"
"Npm3-ps1",13.5799957335147,-0.0297255008137249,0.107045147439136,0.284356747425963,0.490461151308764,FALSE,"ns"
"Npnt",5258.30398098366,-0.0740066821268759,0.120483568252846,0.184805731331475,0.375685697553225,FALSE,"ns"
"Nppb",13.2292421245119,0.0302136011559326,0.107068927187153,0.29023913238296,0.496622145870466,FALSE,"ns"
"Nppc",6.77237730706959,-0.00538061113026104,0.103713426125444,0.755563515671358,NA,FALSE,NA
"Npr1",7.47683871944445,0.0128179114495154,0.103436555654548,0.626991144886372,NA,FALSE,NA
"Npr2",2166.3821471407,0.0653840097590405,0.0554429835798924,0.169916032758584,0.357155982932118,FALSE,"ns"
"Npr3",97.5865506310473,-0.0269004761415568,0.10554903669398,0.353682797376778,0.556654523971229,FALSE,"ns"
"Nprl2",589.985056691846,0.0798948347542477,0.0807735375330053,0.179239089146159,0.36878426821042,FALSE,"ns"
"Nprl3",975.521563458781,-0.0435738744464068,0.0611116607527088,0.387302763737382,0.589060686449504,FALSE,"ns"
"Nptn",13929.6151549872,0.057954710182897,0.0523890812047661,0.204643094015416,0.399714155970367,FALSE,"ns"
"Nptx1",1243.0518309308,-0.01491023697202,0.0989145256663814,0.643404519405257,0.792589257651422,FALSE,"ns"
"Nptxr",33.0590437320282,-0.0334218243291673,0.106680644215749,0.302951926661302,0.50953125479515,FALSE,"ns"
"Npy1r",150.605801306697,0.0372599740921241,0.114318369895528,0.00798765899072768,0.0576878041852687,FALSE,"ns"
"Npy4r",12.072748219221,0.017731386316405,0.106490190086906,0.161792682320387,0.346185647941403,FALSE,"ns"
"Nqo1",980.252332738028,0.0329440988242945,0.110790284530743,0.102418110544522,0.26116358582586,FALSE,"ns"
"Nqo2",1470.53698539956,0.1501881041801,0.0701827676856695,0.00906763833014024,0.0615397897436847,FALSE,"ns"
"Nr1d1",2448.27499087192,-0.376910245613543,0.208326040149431,0.00326613341800297,0.0355529839024346,FALSE,"ns"
"Nr1d2",1569.0095430772,0.0193482539867127,0.0932607438754077,0.605856868213146,0.765468736353023,FALSE,"ns"
"Nr1h2",1962.21872715202,0.113138486840638,0.0910955195977556,0.0721511983482269,0.208932533732763,FALSE,"ns"
"Nr1h3",105.14610927405,0.283091462683319,0.338070796039788,0.0122488369587665,0.0730694950879648,FALSE,"ns"
"Nr1h5",20.1646378873147,-0.0410269202724404,0.111738952082535,0.17844835998308,0.36777976989911,FALSE,"ns"
"Nr2c1",1107.3542593062,0.0660234106609568,0.0523418503188256,0.146096364264386,0.32396677291301,FALSE,"ns"
"Nr2c2",885.097649982535,0.141954677000189,0.122553306522495,0.0481760011672696,0.163183603023828,FALSE,"ns"
"Nr2c2ap",35.2940485047776,0.0402580765321748,0.107197277878497,0.284961231328299,0.491024847934326,FALSE,"ns"
"Nr2f1",279.856630298024,0.0184592722972318,0.0837165595933643,0.718049217745201,0.841682580285631,FALSE,"ns"
"Nr2f2",836.227662913391,0.00723368790021753,0.0716638951441291,0.891792053280916,0.947711048212487,FALSE,"ns"
"Nr2f6",1616.54152556856,-0.219914509343974,0.0752911358472268,0.000509133579356961,0.0138671638812978,FALSE,"ns"
"Nr3c1",3222.70516141445,0.0804268041904325,0.113562837765613,0.180278878991539,0.369924360146644,FALSE,"ns"
"Nr3c2",15.2946317419325,-0.0176360476557037,0.102597971612725,0.546127996813173,0.720987670617919,FALSE,"ns"
"Nr4a1",557.702734872829,-0.018533651055055,0.0732112200712955,0.717099416712514,0.841321362914682,FALSE,"ns"
"Nr4a2",201.821618438815,0.0522222242048071,0.0923917227991376,0.337175077203571,0.542658599765954,FALSE,"ns"
"Nr4a3",38.4682966274777,-0.0341012465841457,0.10902683206574,0.217826886069962,0.416986695828001,FALSE,"ns"
"Nr6a1",277.148700317502,0.226380912324613,0.119347256433274,0.00627650296114456,0.0506446195855554,FALSE,"ns"
"Nradd",1606.41954732784,0.0659374078522236,0.0824408653496103,0.258063498093377,0.462321162317305,FALSE,"ns"
"Nrap",1695.59385073416,-0.0308405463059798,0.0864500364536307,0.561748891305826,0.732099340304343,FALSE,"ns"
"Nrarp",42.9127410104192,-0.725943071330373,0.37558271712485,0.00152933535576403,0.0242474548788125,FALSE,"ns"
"Nras",4008.679055148,0.0596269507426267,0.0663846557128369,0.268778227211977,0.474514624371003,FALSE,"ns"
"Nrbf2",1015.84630488822,0.0439927543616662,0.0741907276768537,0.414767913720934,0.61354206731824,FALSE,"ns"
